#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
21008,-0.18,0.18,-0.54,0.41,-0.54
21045,-0.26,0.26,-0.79,-2.25,-0.79
21082,-0.40,0.40,-1.20,-3.74,-1.20
21120,-0.55,0.55,-1.64,-3.86,-1.64
21157,-0.64,0.64,-1.91,-2.43,-1.91
21194,-0.68,0.68,-2.05,-1.25,-2.05
21232,-0.68,0.68,-2.04,0.15,-2.04
21268,-0.65,0.65,-1.95,0.75,-1.95
21305,-0.60,0.60,-1.81,1.31,-1.81
21341,-0.56,0.56,-1.69,1.10,-1.69
21378,-0.54,0.54,-1.63,0.52,-1.63
21413,-0.55,0.55,-1.65,-0.19,-1.65
21451,-0.58,0.58,-1.75,-0.82,-1.75
21489,-0.61,0.61,-1.84,-0.79,-1.84
21526,-0.64,0.64,-1.91,-0.69,-1.91
21564,-0.65,0.65,-1.94,-0.26,-1.94
21601,-0.64,0.64,-1.92,0.20,-1.92
21638,-0.63,0.63,-1.88,0.40,-1.88
21673,-0.62,0.62,-1.86,0.16,-1.86
21710,-0.61,0.61,-1.82,0.38,-1.82
21746,-0.61,0.61,-1.83,-0.13,-1.83
784,-0.62,0.62,-1.87,-0.33,-1.87
21822,-0.64,0.64,-1.92,-0.47,-1.92
21859,-0.66,0.66,-1.97,-0.40,-1.97
21897,-0.66,0.66,-1.98,-0.08,-1.98
21934,-0.65,0.65,-1.95,0.23,-1.95
21970,-0.64,0.64,-1.93,0.22,-1.93
22006,-0.64,0.64,-1.91,0.13,-1.91
22043,-0.64,0.64,-1.91,0.06,-1.91
22079,-0.64,0.64,-1.92,-0.09,-1.92
22117,-0.65,0.65,-1.96,-0.37,-1.96
22155,-0.66,0.66,-1.98,-0.15,-1.98
22192,-0.67,0.67,-2.00,-0.19,-2.00
22230,-0.67,0.67,-2.01,-0.14,-2.01
22266,-0.68,0.68,-2.03,-0.16,-2.03
22304,-0.67,0.67,-2.00,0.24,-2.00
22340,-0.66,0.66,-1.99,0.10,-1.99
